company;date;date_month;date_year;code2;setor;subsetor;name;ativo_total;ativo_circulante;passivo_total;passivo_circulante;code;freq;shares;net_revenue;net_profit;growth_profit;net_equity;net_revenue_12;net_profit_12m;ativo;cl;ebit;roe;net_margin;eps;bvps;d_e;divida_bruta;disponibilidades;divida_liquida;Estoque;carteira de credito;depositos;receita de servi
PTBL3;31/03/2017;3;2017;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1249505.024;543225.984;1249505.024;426023.008;PTBL3;24;158489;235634;19864;2.7916;260165.992;1010673;28213;1249505.024;1.2751;30916;0.1084;0.0197;0.178;1.6415;2.2126;575645.984;118662;456983.984;186648.992;;;
PTBL3;30/06/2017;6;2017;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1253835.008;547020.992;1253835.008;440825.984;PTBL3;25;158489;258528;21868;0.1009;279173.992;1012623;46047;1253835.008;1.2409;37446;0.1649;0.0216;0.2905;1.7615;1.9638;548245.984;98389;449856.984;181939.008;;;
PTBL3;30/09/2017;9;2017;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1265778.048;538913.984;1265778.048;457020;PTBL3;26;158489;275612;17583;-0.1959;288530.008;1014919;64554;1265778.048;1.1792;40344;0.2237;0.0173;0.4073;1.8205;1.8019;519906.992;87230;432676.992;175919.008;;;
PTBL3;31/12/2017;12;2017;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1252007.936;522623.008;1252007.936;414310.016;PTBL3;27;158489;254163.024;4821;-0.7258;285048;1023937;64136;1252007.936;1.2614;25927;0.225;0.0047;0.4047;1.7985;1.8017;513561.008;94379;419182.008;179323.008;;;
PTBL3;31/03/2018;3;2018;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1257954.048;511204;1257954.048;422284;PTBL3;28;158489;245900.992;6989;0.4497;291765.992;1034204;51261;1257954.048;1.2106;25186;0.1757;0.0068;0.3234;1.8409;1.7152;500424.992;65099;435325.992;189706;;;
PTBL3;30/06/2018;6;2018;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1685217.024;710067.008;1685217.024;446660;PTBL3;29;158489;266154;96408;12.7942;361934;1041830;125801;1685217.024;1.5897;27036;0.3476;0.0925;0.7938;2.2837;1.9748;714738.016;234307.008;480431.008;200419.008;;;
PTBL3;30/09/2018;9;2018;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1604125.952;623427.008;1604125.952;391747.008;PTBL3;30;158489;277113.984;2576;-0.9733;351785.008;1043332;110794;1604125.952;1.5914;18971;0.3149;0.0025;0.6991;2.2196;1.7842;627662.984;132199;495463.984;206212;;;
PTBL3;31/12/2018;12;2018;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1622155.008;563867.008;1622155.008;404068;PTBL3;31;158489;265021.04;28309;9.9895;362108;1054190;134282;1622155.008;1.3955;3329.992;0.3708;0.0269;0.8473;2.2848;1.6449;595637;82624;513013;213791.008;;;
PTBL3;31/03/2019;3;2019;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1750625.024;656777.984;1750625.024;454415.008;PTBL3;32;158489;239232;-17209;-1.6079;344294.016;1047521;110084;1750625.024;1.4453;-7635;0.3197;-0.0164;0.6946;2.1724;2.0636;710472;151166;559306;237238;;;
PTBL3;30/06/2019;6;2019;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1753027.968;612907.008;1753027.968;486831.008;PTBL3;33;158489;277432.992;24130;2.4022;369473;1058800;37806;1753027.968;1.259;10959;0.1023;0.0228;0.2385;2.3312;1.8525;684436;54221;630215;248776.992;;;
PTBL3;30/09/2019;9;2019;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1822285.952;872190.016;1822285.952;590134.016;PTBL3;34;158489;296486.016;-2912;-1.1207;362385.008;1078172;32318;1822285.952;1.478;7607;0.0892;-0.0027;0.2039;2.2865;2.181;790359.008;329372;460987.008;236266;;;
PTBL3;31/12/2019;12;2019;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1836291.968;854556.032;1836291.968;613724.032;PTBL3;35;158489;301118.048;9119;4.1315;367620;1114269;13128;1836291.968;1.3924;4378.016;0.0357;0.0082;0.0828;2.3195;2.165;795907.024;275377.984;520529.04;243412.992;;;
PTBL3;31/03/2020;3;2020;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;2039745.024;956947.008;2039745.024;757731.968;PTBL3;36;158489;274180;21003;1.3032;371287.992;1149217;51340;2039745.024;1.2629;9805;0.1383;0.0183;0.3239;2.3427;2.2761;845075.008;324782.016;520292.992;285884;;;
PTBL3;30/06/2020;6;2020;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1966315.008;847857.024;1966315.008;675748.992;PTBL3;37;158489;241743.008;51750;1.4639;411329.008;1113527;78960;1966315.008;1.2547;-24698;0.192;0.0465;0.4982;2.5953;1.8227;749735.984;282076;467659.984;254744;;;
PTBL3;30/09/2020;9;2020;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;2023352.96;887702.976;2023352.96;764174.016;PTBL3;38;158489;414732;20614;-0.6017;421629.992;1231773;102486;2023352.96;1.1617;53669;0.2431;0.0167;0.6466;2.6603;1.7789;750026.016;289228.992;460797.024;217040;;;
PTBL3;31/12/2020;12;2020;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;2034288;916702.976;2034288;740620.032;PTBL3;39;158489;401124.96;34833;0.6898;417168;1331780;128200;2034288;1.2378;57594.984;0.3073;0.0262;0.8089;2.6322;1.7445;727765.984;326324.992;401440.992;204562;;;
PTBL3;31/03/2021;3;2021;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1996072.96;876401.984;1996072.96;760294.016;PTBL3;40;158489;416392.992;40401;0.1598;397721;1473993;147598;1996072.96;1.1527;73275;0.3711;0.0274;0.9313;2.5095;1.7859;710293.984;242892.992;467400.992;218327.008;;;
PTBL3;30/06/2021;6;2021;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;1975017.984;851684.992;1975017.984;757849.024;PTBL3;41;158489;464260.992;40178;-0.0055;403102.984;1696511;136026;1975017.984;1.1238;73234.992;0.3374;0.0237;0.8583;2.5434;1.5965;643560;174192;469368;224946;;;
PTBL3;30/09/2021;9;2021;PTBL;Industrial goods;Construction and engineering;PORTOBELLO S/A;2223585.024;1043809.024;2223585.024;769758.016;PTBL3;42;158489;519380;80668;1.0078;373390;1801159;196080;2223585.024;1.356;100069.992;0.5251;0.0448;1.2372;2.3559;2.2022;822261.984;332911.008;489350.976;250964.992;;;
POSI3;31/03/2015;3;2015;POSI;Information Technology;Computers and equipment;POSITIVO INF;1860465.024;1489576.96;1860465.024;940326.976;POSI3;16;87800;452004.992;11511;1.1884;674070.016;2183878;33645;1860465.024;1.5841;-12593;0.0499;0.0053;0.3832;7.6773;0.8419;567523.008;304076.992;263446.016;521140.992;;;
POSI3;30/06/2015;6;2015;POSI;Information Technology;Computers and equipment;POSITIVO INF;1952444.032;1597757.056;1952444.032;1088835.968;POSI3;17;87800;452067.008;-39606;-4.4407;632012.992;2056678;-9287;1952444.032;1.4674;-6232;-0.0147;-0.0193;-0.1058;7.1983;1.0873;687215.008;349732.992;337482.016;568748.992;;;
POSI3;30/09/2015;9;2015;POSI;Information Technology;Computers and equipment;POSITIVO INF;2093784.064;1715053.952;2093784.064;1193436.032;POSI3;18;87800;442713.984;1235;1.0312;640902.976;1965112;-21600;2093784.064;1.4371;-16803;-0.0337;0.0006;-0.246;7.2996;1.3757;881720.976;502172.992;379547.984;530908.992;;;
POSI3;31/12/2015;12;2015;POSI;Information Technology;Computers and equipment;POSITIVO INF;1919040;1550610.944;1919040;1101281.024;POSI3;19;87800;496405.056;-53021;-43.932;576395.008;1843191;-79881;1919040;1.408;-29915.008;-0.1386;-0.0288;-0.9098;6.5649;1.4722;848580;554886.016;293693.984;393708.992;;;
POSI3;31/03/2016;3;2016;POSI;Information Technology;Computers and equipment;POSITIVO INF;1755405.056;1371735.04;1755405.056;979516.032;POSI3;20;87800;375600;-10409;0.8037;558801.984;1766786;-101801;1755405.056;1.4004;-1579;-0.1822;-0.0059;-1.1595;6.3645;1.285;718039.984;490567.008;227472.976;369188.992;;;
POSI3;30/06/2016;6;2016;POSI;Information Technology;Computers and equipment;POSITIVO INF;1831362.048;1434555.008;1831362.048;1072812.992;POSI3;21;87800;564508.992;12638;2.2141;560310.016;1879228;-49557;1831362.048;1.3372;39895;-0.0884;0.0067;-0.5644;6.3817;1.1658;653205.008;476271.008;176934;374920;;;
POSI3;30/09/2016;9;2016;POSI;Information Technology;Computers and equipment;POSITIVO INF;1783984;1393031.936;1783984;1047627.008;POSI3;22;87800;413788;5467;-0.5674;565593.024;1850302;-45325;1783984;1.3297;29960;-0.0801;0.003;-0.5162;6.4418;1.1033;624037;454684;169353;439104;;;
POSI3;31/12/2016;12;2016;POSI;Information Technology;Computers and equipment;POSITIVO INF;1822893.056;1415468.032;1822893.056;1072595.968;POSI3;23;87800;392117.984;1142;-0.7911;559244.992;1746015;8838;1822893.056;1.3197;28152.024;0.0158;0.0007;0.1007;6.3695;1.2128;678225.968;478376;199849.968;468391.008;;;
POSI3;31/03/2017;3;2017;POSI;Information Technology;Computers and equipment;POSITIVO INF;1673385.984;1282712.064;1673385.984;957744;POSI3;24;87800;453508;-8348;-8.31;550339.968;1823923;10899;1673385.984;1.3393;25424;0.0198;-0.0046;0.1241;6.2681;1.0372;570821.984;365187.008;205634.976;406566.016;;;
POSI3;30/06/2017;6;2017;POSI;Information Technology;Computers and equipment;POSITIVO INF;1852775.04;1464471.04;1852775.04;1146232.064;POSI3;25;87800;435487.008;1944;1.2329;555979.008;1694901;205;1852775.04;1.2776;23402;0.0004;0.0011;0.0023;6.3323;1.1632;646692.016;418078.016;228614;500152.992;;;
POSI3;30/09/2017;9;2017;POSI;Information Technology;Computers and equipment;POSITIVO INF;1768393.984;1387974.016;1768393.984;1061827.008;POSI3;26;87800;437164.992;4623;1.3781;555542.016;1718278;-639;1768393.984;1.3072;15589;-0.0012;0.0027;-0.0073;6.3274;1.0902;605648.992;387619.008;218029.984;496208.992;;;
POSI3;31/12/2017;12;2017;POSI;Information Technology;Computers and equipment;POSITIVO INF;1733858.944;1411331.968;1733858.944;1090781.952;POSI3;27;87800;587447.936;-45770;-10.9005;506375.008;1913608;-47551;1733858.944;1.2939;-2126.008;-0.0939;-0.0239;-0.5416;5.7674;1.0492;531306.992;387825.984;143481.008;506539.008;;;
POSI3;31/03/2018;3;2018;POSI;Information Technology;Computers and equipment;POSITIVO INF;1717958.016;1402436.992;1717958.016;1076119.04;POSI3;28;87800;429659.008;1962;1.0429;507947.008;1889759;-37241;1717958.016;1.3032;12870;-0.0733;0.001;-0.4242;5.7853;1.0358;526136.016;286764;239372.016;592827.008;;;
POSI3;30/06/2018;6;2018;POSI;Information Technology;Computers and equipment;POSITIVO INF;1869470.976;1549510.016;1869470.976;1238432;POSI3;29;87800;485111.008;-11610;-6.9174;494448.992;1939383;-50795;1869470.976;1.2512;-12174;-0.1027;-0.006;-0.5785;5.6315;1.1142;550903;303596;247307;630408.992;;;
POSI3;30/09/2018;9;2018;POSI;Information Technology;Computers and equipment;POSITIVO INF;1887945.984;1542098.048;1887945.984;1218537.984;POSI3;30;87800;490000.992;11831;2.019;520068;1992219;-43587;1887945.984;1.2655;18688;-0.0838;0.0059;-0.4964;5.9233;1.1411;593437.008;279788;313649.008;661912.992;;;
POSI3;31/12/2018;12;2018;POSI;Information Technology;Computers and equipment;POSITIVO INF;1789528.96;1418739.968;1789528.96;1111885.952;POSI3;31;87800;546565.952;-2644;-1.2235;508990;1951337;-461;1789528.96;1.276;52947;-0.0009;-0.0014;-0.0053;5.7972;1.1989;610234.984;393348;216886.984;534754.016;;;
POSI3;31/03/2019;3;2019;POSI;Information Technology;Computers and equipment;POSITIVO INF;1820135.04;1402013.952;1820135.04;1109872;POSI3;32;87800;360079.008;-4894;-0.851;508002.008;1881757;-7317;1820135.04;1.2632;8014;-0.0144;-0.0026;-0.0833;5.7859;1.2447;632306.024;414811.008;217495.016;554710.016;;;
POSI3;30/06/2019;6;2019;POSI;Information Technology;Computers and equipment;POSITIVO INF;1767009.024;1348375.04;1767009.024;1026604.032;POSI3;33;87800;565185.024;9833;3.0092;516523.008;1961831;14126;1767009.024;1.3134;36478.992;0.0273;0.005;0.1609;5.8829;1.1658;602154.008;351952.992;250201.016;527300.008;;;
POSI3;30/09/2019;9;2019;POSI;Information Technology;Computers and equipment;POSITIVO INF;1876199.04;1457639.936;1876199.04;1134908.032;POSI3;34;87800;461129.984;7542;-0.233;524611;1932960;9837;1876199.04;1.2844;28886;0.0188;0.0039;0.112;5.9751;1.2101;634847.976;368624.992;266222.984;567210.024;;;
POSI3;31/12/2019;12;2019;POSI;Information Technology;Computers and equipment;POSITIVO INF;1945403.008;1471762.944;1945403.008;1178942.976;POSI3;35;87800;528914.016;3978;-0.4726;527024;1915308;16459;1945403.008;1.2484;21627.992;0.0312;0.0021;0.1875;6.0026;1.3512;712124;460713.984;251410.016;494492.016;;;
POSI3;31/03/2020;3;2020;POSI;Information Technology;Computers and equipment;POSITIVO INF;2395482.112;1894162.944;2395482.112;1268141.056;POSI3;36;87800;378566.016;3408;-0.1433;876493.976;1933795;24761;2395482.112;1.4937;-11312;0.0283;0.0018;0.282;9.9828;0.8833;774211.984;465864.992;308346.992;585980.032;;;
POSI3;30/06/2020;6;2020;POSI;Information Technology;Computers and equipment;POSITIVO INF;2379074.048;1890003.968;2379074.048;1261992.96;POSI3;37;87800;440519.008;-8986;-3.6367;878420.992;1809129;5942;2379074.048;1.4976;-4361;0.0068;-0.005;0.0677;10.0048;0.917;805507.976;532215.008;273292.968;538964.992;;;
POSI3;30/09/2020;9;2020;POSI;Information Technology;Computers and equipment;POSITIVO INF;2560484.096;2069790.976;2560484.096;1309233.024;POSI3;38;87800;521747.008;49219;6.4773;931220.976;1869746;47619;2560484.096;1.5809;7219;0.0511;0.0263;0.5424;10.6062;0.8429;784893.968;546174.976;238718.992;665897.984;;;
POSI3;31/12/2020;12;2020;POSI;Information Technology;Computers and equipment;POSITIVO INF;2824634.88;2211237.12;2824634.88;1370931.968;POSI3;39;87800;851341.056;147330;1.9934;1021913.984;2192173;190971;2824634.88;1.6129;63856;0.1869;0.0672;2.1751;11.6391;0.7466;762933.984;544161.984;218772;645750.016;;;
POSI3;31/03/2021;3;2021;POSI;Information Technology;Computers and equipment;POSITIVO INF;2952285.952;2337086.976;2952285.952;1321117.056;POSI3;40;87800;676470.016;54882;-0.6275;1085753.032;2490077;242445;2952285.952;1.769;41808.992;0.2233;0.022;2.7613;12.3662;0.7288;791351.008;525484.992;265866.016;821236.992;;;
POSI3;30/06/2021;6;2021;POSI;Information Technology;Computers and equipment;POSITIVO INF;3125374.976;2512097.024;3125374.976;1511388.032;POSI3;41;87800;785891.968;51220;-0.0667;1098108.048;2835450;302651;3125374.976;1.6621;73892.992;0.2756;0.0181;3.4471;12.5069;0.7449;817975.008;496452;321523.008;1048460.992;;;
POSI3;30/09/2021;9;2021;POSI;Information Technology;Computers and equipment;POSITIVO INF;3320375.04;2702192.128;3320375.04;1660664.96;POSI3;42;87800;828793.984;53592;0.0463;1187044;3142497;307024;3320375.04;1.6272;68940;0.2586;0.0171;3.4969;13.5199;0.619;734833.024;388751.008;346082.016;1406434.048;;;
MEAL3;31/03/2015;3;2015;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2042582.016;284900;2042582.016;402641.984;MEAL3;5;84483;454654.016;458;1.0342;962131.008;848971;-8191;2042582.016;0.7076;3603.992;-0.0085;0.0005;-0.097;11.3885;0.5647;543267.992;83793;459474.992;53606;;;
MEAL3;30/06/2015;6;2015;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1949086.976;271351.008;1949086.976;398647.008;MEAL3;6;84483;490060;-18484;-41.3581;928611.008;1257284;-30003;1949086.976;0.6807;-9742.008;-0.0323;-0.0147;-0.3551;10.9917;0.5618;521706.984;86204;435502.984;47416;;;
MEAL3;30/09/2015;9;2015;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2142754.048;312844.992;2142754.048;415710.016;MEAL3;7;84483;532111.008;-11303;0.3885;991305.024;1699973;-42725;2142754.048;0.7526;10026;-0.0431;-0.0066;-0.5057;11.7338;0.6288;623377;100118;523259;48204;;;
MEAL3;31/12/2015;12;2015;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2226022.912;964660.992;2226022.912;574252.992;MEAL3;8;166532;138233.024;-69572;-5.1552;1192129;1615058;-98901;2226022.912;1.6799;-20132;-0.083;-0.0431;-0.5939;7.1586;0.3023;360320.992;289390.016;70930.976;41917;;;
MEAL3;31/03/2016;3;2016;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1719709.952;493609.984;1719709.952;273456;MEAL3;9;166532;388483.008;-23417;0.6634;1129241.024;1548887;-122776;1719709.952;1.8051;-9462;-0.1087;-0.0151;-0.7373;6.7809;0.24;271067.992;336104;-65036.008;39543;;;
MEAL3;30/06/2016;6;2016;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1579152;414531.008;1579152;270206.016;MEAL3;10;166532;387792.992;191;1.0082;1093026.96;1446620;-104101;1579152;1.5341;-2205;-0.0952;0.0001;-0.6251;6.5635;0.1996;218198;261748;-43550;38825;;;
MEAL3;30/09/2016;9;2016;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1561246.976;383462.016;1561246.976;233842;MEAL3;11;166532;401166.016;11922;61.4188;1108561.984;1315675;-80876;1561246.976;1.6398;9408;-0.073;0.0091;-0.4856;6.6568;0.1348;149383;222403.008;-73020.008;34753;;;
MEAL3;31/12/2016;12;2016;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1503408;348983.008;1503408;248592.992;MEAL3;12;166532;363195.936;-65126;-6.4627;1030654.032;1540638;-76430;1503408;1.4038;-9509.016;-0.0742;-0.0423;-0.459;6.1889;0.1254;129279;190108;-60829;35101;;;
MEAL3;31/03/2017;3;2017;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1445260.032;312424.992;1445260.032;212235.008;MEAL3;13;166532;350663.008;-17081;0.7377;1010692.016;1502818;-70094;1445260.032;1.4721;-8917;-0.0694;-0.0114;-0.4209;6.0691;0.1091;110255;157619.008;-47364.008;32260;;;
MEAL3;30/06/2017;6;2017;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1457826.048;326351.008;1457826.048;218696;MEAL3;14;166532;376860;14859;1.8699;1028157;1491885;-55426;1457826.048;1.4923;6547;-0.0539;0.01;-0.3328;6.1739;0.0967;99379;162352;-62973;37492;;;
MEAL3;30/09/2017;9;2017;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1416115.968;299447.008;1416115.968;204775.008;MEAL3;15;166532;400076.992;21842;0.47;992817;1490796;-45506;1416115.968;1.4623;23353;-0.0458;0.0147;-0.2733;5.9617;0.0977;96979;130020;-33041;37998;;;
MEAL3;31/12/2017;12;2017;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1512423.936;372524.992;1512423.936;244631.008;MEAL3;16;166532;366910.976;-15954;-1.7304;996301.992;1494511;3666;1512423.936;1.5228;-2513.976;0.0037;-0.0107;0.022;5.9826;0.1719;171220;183588;-12368;43670;;;
MEAL3;31/03/2018;3;2018;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1487191.04;352311.008;1487191.04;224050;MEAL3;17;166532;362820.992;-6426;0.5972;998223.976;1506669;14321;1487191.04;1.5725;-887;0.0143;-0.0043;0.086;5.9942;0.1661;165779;164674;1105;41431;;;
MEAL3;30/06/2018;6;2018;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1539433.984;353476.992;1539433.984;218891.008;MEAL3;18;166532;396672.992;2582;1.4018;1034289.008;1526482;2044;1539433.984;1.6149;9763;0.002;0.0017;0.0123;6.2108;0.1638;169409;151422;17987;45830;;;
MEAL3;30/09/2018;9;2018;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1550594.048;355054.016;1550594.048;229358;MEAL3;19;166532;446345.984;13257;4.1344;1039147.008;1572751;-6541;1550594.048;1.548;29510.992;-0.0063;0.0084;-0.0393;6.2399;0.1607;166997;153684;13313;37480;;;
MEAL3;31/12/2018;12;2018;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1638482.048;458304.992;1638482.048;376353.984;MEAL3;20;166532;376241.056;-1519;-1.1146;1015217.984;1582081;7894;1638482.048;1.2177;-6134;0.0078;-0.001;0.0474;6.0962;0.2932;297708.008;268560.992;29147.016;41649;;;
MEAL3;31/03/2019;3;2019;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2002016;421863.008;2002016;295360;MEAL3;21;166532;362392;-8003;-4.2686;913566.016;1581652;6317;2002016;1.4283;4285;0.0069;-0.0051;0.0379;5.4858;0.4165;380473.008;232003.008;148470;34175;;;
MEAL3;30/06/2019;6;2019;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;1951720.96;415092.992;1951720.96;293000.992;MEAL3;22;166532;401900;727;1.0908;912499.968;1586879;4462;1951720.96;1.4167;12609;0.0049;0.0005;0.0268;5.4794;0.4089;373155.984;226096;147059.984;38946;;;
MEAL3;30/09/2019;9;2019;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2149733.12;572633.984;2149733.12;299804;MEAL3;23;166532;424820.992;16806;22.1169;954646.016;1565354;8011;2149733.12;1.91;33021.008;0.0084;0.0107;0.0481;5.7325;0.5426;517952.008;367203.008;150749;43723;;;
MEAL3;31/12/2019;12;2019;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2685649.92;556278.976;2685649.92;494961.984;MEAL3;24;166532;414148.96;-25372;-2.5097;1145106.048;1603262;-15842;2685649.92;1.1239;-23467.024;-0.0138;-0.0158;-0.0951;6.8762;0.4905;561672.016;332806.016;228866;54578;;;
MEAL3;31/03/2020;3;2020;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2782372.096;518724.992;2782372.096;872033.984;MEAL3;25;166532;366641.984;-46138;-0.8185;1230236.032;1607512;-53977;2782372.096;0.5948;-38226;-0.0439;-0.0287;-0.3241;7.3874;0.4497;553251.984;276556.992;276694.992;56025;;;
MEAL3;30/06/2020;6;2020;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2431473.92;426376;2431473.92;529537.984;MEAL3;26;166532;150571.008;-382833;-7.2976;876643.008;1356183;-437537;2431473.92;0.8052;-91569;-0.4991;-0.2823;-2.6273;5.2641;0.6484;568406.992;200444.992;367962;55270;;;
MEAL3;30/09/2020;9;2020;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2684261.888;723387.008;2684261.888;410823.008;MEAL3;27;166532;298668.992;-5050;0.9868;1254131.968;1230031;-459393;2684261.888;1.7608;-13130;-0.3663;-0.0041;-2.7586;7.5309;0.4556;571374;532784;38590;45989;;;
MEAL3;31/12/2020;12;2020;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2752977.92;723491.008;2752977.92;399076;MEAL3;28;166532;337788.032;-39557;-6.8331;1181400.064;1153670;-473578;2752977.92;1.8129;-59792.008;-0.4009;-0.0343;-2.8438;7.0941;0.5703;673785.032;537580.992;136204.04;45120;;;
MEAL3;31/03/2021;3;2021;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2774291.968;699609.024;2774291.968;416328.992;MEAL3;29;166532;321892.992;-55449;-0.4017;1160481.024;1108921;-482889;2774291.968;1.6804;-41018;-0.4161;-0.05;-2.8997;6.9685;0.6076;705088.024;517660;187428.024;43662;;;
MEAL3;30/06/2021;6;2021;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2721123.072;725460.992;2721123.072;398611.008;MEAL3;30;166532;445435.008;21146;1.3814;1162712.96;1403785;-78910;2721123.072;1.82;9245.008;-0.0679;0.0151;-0.4738;6.9819;0.5828;677643.992;523828.992;153815;38963;;;
MEAL3;30/09/2021;9;2021;MEAL;Cyclic consumption;Hotels and Restaurants;IMC S/A;2976116.992;789867.008;2976116.992;435723.008;MEAL3;31;166532;540401.984;-4450;-1.2104;1158050.944;1645518;-78310;2976116.992;1.8128;21457.992;-0.0676;-0.0027;-0.4702;6.9539;0.6122;708961.976;536568.992;172392.984;45233;;;
