company;date;date_month;date_year;code2;setor;subsetor;name;Ativo Total;Ativo Circulante;Passivo Total;Passivo Circulante;code;freq;shares;net_revenue;net_profit;growth_profit;net_equity;net_revenue_12;net_profit_12m;ativo;cl;ebit;roe;net_margin;eps;bvps;d/e;divida_bruta;disponibilidades;divida_liquida;Estoque;carteira de credito;depositos;receita de servi
CPLE3;31/03/2014;3;2014;CPLE;Public utility;Electricity;COPEL;24434204.67;5591745.024;24434204.67;3803814.912;CPLE3;12;273655;3051072;536567;2.08262;13179516.35;9850876;1217255;24434204.67;1.47000;750914.032;0.09;0.05;4.45;48.16;0.34000;4533417.024;1604725.968;2928691.056;132997;;;
CPLE3;30/06/2014;6;2014;CPLE;Public utility;Electricity;COPEL;25065977.86;5704522.752;25065977.86;3373761.024;CPLE3;13;273655;3118173.952;212488;-0.60399;13161134.18;10867918;1189154;25065977.86;1.69000;393473;0.09;0.02;4.35;48.09;0.43000;5711289.088;2514219.008;3197070.08;140515.008;;;
CPLE3;30/09/2014;9;2014;CPLE;Public utility;Electricity;COPEL;25494683.65;5409290.752;25494683.65;3837284.096;CPLE3;14;273655;3286884.096;219637;0.03364;13380580.1;11900172;1142754;25494683.65;1.41000;452749.976;0.09;0.02;4.18;48.9;0.42000;5651981.696;2357318.976;3294662.72;142060.992;;;
CPLE3;31/12/2014;12;2014;CPLE;Public utility;Electricity;COPEL;25618141.18;5218176;25618141.18;4055393.024;CPLE3;15;273655;4462387.2;237258;0.08023;13330689.15;13918517;1205950;25618141.18;1.29000;483200.016;0.09;0.02;4.41;48.71;0.45000;6054397.952;1212743.008;4841654.944;150622;;;
CPLE11;31/03/2014;3;2014;CPLE;Public utility;Electricity;COPEL;24434204.67;5591745.024;24434204.67;3803814.912;CPLE11;12;273655;3051072;536567;2.08262;13179516.35;9850876;1217255;24434204.67;1.47000;750914.032;0.09;0.05;4.45;48.16;0.34000;4533417.024;1604725.968;2928691.056;132997;;;
CPLE11;30/06/2014;6;2014;CPLE;Public utility;Electricity;COPEL;25065977.86;5704522.752;25065977.86;3373761.024;CPLE11;13;273655;3118173.952;212488;-0.60399;13161134.18;10867918;1189154;25065977.86;1.69000;393473;0.09;0.02;4.35;48.09;0.43000;5711289.088;2514219.008;3197070.08;140515.008;;;
CPLE11;30/09/2014;9;2014;CPLE;Public utility;Electricity;COPEL;25494683.65;5409290.752;25494683.65;3837284.096;CPLE11;14;273655;3286884.096;219637;0.03364;13380580.1;11900172;1142754;25494683.65;1.41000;452749.976;0.09;0.02;4.18;48.9;0.42000;5651981.696;2357318.976;3294662.72;142060.992;;;
CPLE11;31/12/2014;12;2014;CPLE;Public utility;Electricity;COPEL;25618141.18;5218176;25618141.18;4055393.024;CPLE11;15;273655;4462387.2;237258;0.08023;13330689.15;13918517;1205950;25618141.18;1.29000;483200.016;0.09;0.02;4.41;48.71;0.45000;6054397.952;1212743.008;4841654.944;150622;;;
CPLE5;31/03/2014;3;2014;CPLE;Public utility;Electricity;COPEL;24434204.67;5591745.024;24434204.67;3803814.912;CPLE5;12;273655;3051072;536567;2.08262;13179516.35;9850876;1217255;24434204.67;1.47000;750914.032;0.09;0.05;4.45;48.16;0.34000;4533417.024;1604725.968;2928691.056;132997;;;
CPLE5;30/06/2014;6;2014;CPLE;Public utility;Electricity;COPEL;25065977.86;5704522.752;25065977.86;3373761.024;CPLE5;13;273655;3118173.952;212488;-0.60399;13161134.18;10867918;1189154;25065977.86;1.69000;393473;0.09;0.02;4.35;48.09;0.43000;5711289.088;2514219.008;3197070.08;140515.008;;;
CPLE5;30/09/2014;9;2014;CPLE;Public utility;Electricity;COPEL;25494683.65;5409290.752;25494683.65;3837284.096;CPLE5;14;273655;3286884.096;219637;0.03364;13380580.1;11900172;1142754;25494683.65;1.41000;452749.976;0.09;0.02;4.18;48.9;0.42000;5651981.696;2357318.976;3294662.72;142060.992;;;
CPLE5;31/12/2014;12;2014;CPLE;Public utility;Electricity;COPEL;25618141.18;5218176;25618141.18;4055393.024;CPLE5;15;273655;4462387.2;237258;0.08023;13330689.15;13918517;1205950;25618141.18;1.29000;483200.016;0.09;0.02;4.41;48.71;0.45000;6054397.952;1212743.008;4841654.944;150622;;;
CSAN3;31/03/2014;3;2014;CSAN;Oil, gas and biofuels;Oil, gas and biofuels;COSAN SA INDUSTRIA E COMERCIO;28486868.99;3599538.944;28486868.99;2346254.08;CSAN3;11;407214;2157186.048;256122;0.22638;9940380.416;15279155;296720;28486868.99;1.53000;284678.992;0.03;0.02;0.73;24.41;0.88000;8722462.976;1472480;7249982.976;269593.984;;;
CSAN3;30/06/2014;6;2014;CSAN;Oil, gas and biofuels;Oil, gas and biofuels;COSAN SA INDUSTRIA E COMERCIO;28762718.21;3631117.056;28762718.21;2085745.024;CSAN3;12;407214;2246009.088;104147;-0.59337;9935952.896;9063644;371117;28762718.21;1.74000;320805.024;0.04;0.01;0.91;24.4;0.71000;7011660.224;1321394.944;5690265.28;303675.008;;;
CSAN3;30/09/2014;9;2014;CSAN;Oil, gas and biofuels;Oil, gas and biofuels;COSAN SA INDUSTRIA E COMERCIO;29294725.12;3797396.992;29294725.12;2267138.048;CSAN3;13;407214;2362249.984;15233;-0.85374;9963814.144;9199956;584346;29294725.12;1.67000;308334.992;0.06;0;1.43;24.47;0.74000;7340479.232;1306496;6033983.232;327367.008;;;
CSAN3;31/12/2014;12;2014;CSAN;Oil, gas and biofuels;Oil, gas and biofuels;COSAN SA INDUSTRIA E COMERCIO;27103711.23;3408388.096;27103711.23;2545209.088;CSAN3;14;407214;1381417.984;-83479;-6.48014;8818275.84;8146863;292023;27103711.23;1.34000;-13320.128;0.03;-0.01;0.72;21.66;0.84000;7397601.984;1540192;5857409.984;347903.008;;;
CPFE3;31/03/2014;3;2014;CPFE;Public utility;Electricity;CPFL ENERGIA S.A.;32579944.45;8640259.072;32579944.45;5456224.256;CPFE3;12;962274;3927309.056;176496;-0.41350;7198245.632;14845738;708328;32579944.45;1.58000;529438.976;0.1;0.01;0.74;7.48;2.46000;17696562.69;4257195.096;13439367.59;22063;;;
CPFE3;30/06/2014;6;2014;CPFE;Public utility;Electricity;CPFL ENERGIA S.A.;32537155.58;8572542.976;32537155.58;6858948.096;CPFE3;13;962274;3893682.944;164635;-0.06720;6799632.896;15141079;993874;32537155.58;1.25000;535137.984;0.15;0.01;1.03;7.07;2.72000;18522089.47;4746094;13775995.47;22918;;;
CPFE3;30/09/2014;9;2014;CPFE;Public utility;Electricity;CPFL ENERGIA S.A.;31901202.43;8306083.84;31901202.43;7016565.248;CPFE3;14;962274;4241976.064;96041;-0.41664;6471944.96;15780940;738102;31901202.43;1.18000;671299.968;0.11;0.01;0.77;6.73;2.76000;17836167.42;4005911.928;13830255.5;23292;;;
CPFE3;31/12/2014;12;2014;CPFE;Public utility;Electricity;CPFL ENERGIA S.A.;35098816.51;9214703.616;35098816.51;7417103.872;CPFE3;15;962274;5242974.208;512005;4.33111;6943533.568;17305942;949177;35098816.51;1.24000;1132194.048;0.14;0.03;0.99;7.22;2.76000;19149958.66;4362777.848;14787180.81;18506;;;
CVCB3;31/03/2014;3;2014;CVCB;Cyclic consumption;Travel and leisure;CVC BRASIL;1928957.056;1611662.976;1928957.056;1559806.976;CVCB3;5;131465;185682;39305;-0.01392;353976.992;662934;114970;1928957.056;1.03000;101127;0.32;0.06;0.87;2.69;0.00000;0;53903;-53903;0;;;
CVCB3;30/06/2014;6;2014;CVCB;Cyclic consumption;Travel and leisure;CVC BRASIL;2049686.016;1742274.048;2049686.016;1655154.944;CVCB3;6;131465;139742;8244;-0.79026;377660;686096;124994;2049686.016;1.05000;47352;0.33;0.01;0.95;2.87;0.00000;0;53518;-53518;0;;;
CVCB3;30/09/2014;9;2014;CVCB;Cyclic consumption;Travel and leisure;CVC BRASIL;2371619.072;2068071.04;2371619.072;1924258.048;CVCB3;7;131465;188740.992;38635;3.68644;428931.008;697788;126044;2371619.072;1.07000;95033.008;0.29;0.06;0.96;3.26;0.00000;0;61918;-61918;0;;;
CVCB3;31/12/2014;12;2014;CVCB;Cyclic consumption;Travel and leisure;CVC BRASIL;2296229.888;1995865.984;2296229.888;1818466.944;CVCB3;8;131465;200369.984;59555;0.54148;458825.984;714535;145739;2296229.888;1.10000;120762.968;0.32;0.08;1.11;3.49;0.00000;0;50499;-50499;0;;;
CYRE3;31/03/2014;3;2014;CYRE;Cyclic consumption;Construction;CYRELA BRAZIL REALTY;14416448.51;9226719.232;14416448.51;3833314.048;CYRE3;12;416659;1315362.048;163453;-0.10448;5580384.896;5436830;703266;14416448.51;2.41000;224943.008;0.13;0.03;1.69;13.39;0.82000;4589555.008;1989174.08;2600380.928;4687658.112;;;
CYRE3;30/06/2014;6;2014;CYRE;Cyclic consumption;Construction;CYRELA BRAZIL REALTY;13896935.42;8622141.44;13896935.42;3611950.08;CYRE3;13;399743;1358331.008;168894;0.03329;5651696.064;5422742;689473;13896935.42;2.39000;226343;0.12;0.03;1.72;14.14;0.76000;4280547.072;1227982.016;3052565.056;4692965.888;;;
CYRE3;30/09/2014;9;2014;CYRE;Cyclic consumption;Construction;CYRELA BRAZIL REALTY;13965432.83;8435210.752;13965432.83;3780862.976;CYRE3;14;399743;1613696;179129;0.06060;5753467.904;5641990;693998;13965432.83;2.23000;247935.008;0.12;0.03;1.74;14.39;0.73000;4219159.936;1286853.984;2932305.952;5079653.12;;;
CYRE3;31/12/2014;12;2014;CYRE;Cyclic consumption;Construction;CYRELA BRAZIL REALTY;13420611.58;8643733.504;13420611.58;4059613.952;CYRE3;15;399743;1530538.112;150023;-0.16249;5659090.88;5817927;661499;13420611.58;2.13000;235579.976;0.12;0.03;1.65;14.16;0.68000;3875219.968;1272438.016;2602781.952;5112949.12;;;
ECOR3;31/03/2014;3;2014;ECOR;Bens industriais;Transport;ECORODOVIAS;6991968.768;1744039.936;6991968.768;1288582.016;ECOR3;12;558699;662236.992;288408;2.26653;2327593.032;2732964;575103;6991968.768;1.35000;239546.008;0.25;0.11;1.03;4.17;1.64000;3821941.12;1523178.048;2298763.072;0;;;
ECOR3;30/06/2014;6;2014;ECOR;Bens industriais;Transport;ECORODOVIAS;6513133.056;1043163.008;6513133.056;1569115.008;ECOR3;13;558699;827300.992;52244;-0.81885;1894847.064;2906371;540234;6513133.056;0.66000;185215;0.29;0.02;0.97;3.39;2.00000;3796299.008;812693.992;2983605.016;0;;;
ECOR3;30/09/2014;9;2014;ECOR;Bens industriais;Transport;ECORODOVIAS;6706728.96;1069779.968;6706728.96;1122183.936;ECOR3;14;558699;712265.024;77357;0.48069;1971397.992;2919281;506301;6706728.96;0.95000;223859.016;0.26;0.03;0.91;3.53;1.99000;3929727.04;817895.016;3111832.024;0;;;
ECOR3;31/12/2014;12;2014;ECOR;Bens industriais;Transport;ECORODOVIAS;6701870.08;922700.032;6701870.08;1274886.016;ECOR3;15;558699;735197.952;53891;-0.30335;1730368.984;2937001;471900;6701870.08;0.72000;208748.984;0.27;0.02;0.84;3.1;2.42000;4185907.008;660074.008;3525833;0;;;
ELET3;31/03/2014;3;2014;ELET;Public utility;Electricity;ELETROBR?S;141469417.5;29327167.49;141469417.5;19701854.21;ELET3;12;1352634;8144159.232;985903;1.17927;61437319.52;29531180;-5264960;141469417.5;1.49000;1214278.144;-0.09;0.03;-3.89;45.42;0.57000;35109025.79;10983998.98;24125026.82;1473980.032;;;
ELET3;30/06/2014;6;2014;ELET;Public utility;Electricity;ELETROBR?S;141799735.3;26848604.16;141799735.3;21800994.82;ELET3;13;1352634;8088485.888;-104624;-1.10612;60937556.51;30724824;-5533499;141799735.3;1.23000;34285.056;-0.09;0;-4.09;45.05;0.58000;35080824.06;10157807.87;24923016.19;1469946.976;;;
ELET3;30/09/2014;9;2014;ELET;Public utility;Electricity;ELETROBR?S;149248163.8;30486456.32;149248163.8;26648242.18;ELET3;14;1352634;6588824.064;-2738470;-25.17440;58290743.74;30100118;-7356783;149248163.8;1.14000;-2115640.96;-0.13;-0.09;-5.44;43.09;0.67000;38906896.64;10116918.02;28789978.62;1523020.032;;;
ELET3;31/12/2014;12;2014;ELET;Public utility;Electricity;ELETROBR?S;144631693.3;30551191.55;144631693.3;19284008.96;ELET3;15;1352634;7423384.576;-1173864;0.57134;56539549.7;30244854;-3031055;144631693.3;1.58000;127309.44;-0.05;-0.04;-2.24;41.8;0.74000;41625709.06;6880947.968;34744761.09;1514422.016;;;
ELET6;31/03/2014;3;2014;ELET;Public utility;Electricity;ELETROBR?S;141469417.5;29327167.49;141469417.5;19701854.21;ELET6;12;1352634;8144159.232;985903;1.17927;61437319.52;29531180;-5264960;141469417.5;1.49000;1214278.144;-0.09;0.03;-3.89;45.42;0.57000;35109025.79;10983998.98;24125026.82;1473980.032;;;
ELET6;30/06/2014;6;2014;ELET;Public utility;Electricity;ELETROBR?S;141799735.3;26848604.16;141799735.3;21800994.82;ELET6;13;1352634;8088485.888;-104624;-1.10612;60937556.51;30724824;-5533499;141799735.3;1.23000;34285.056;-0.09;0;-4.09;45.05;0.58000;35080824.06;10157807.87;24923016.19;1469946.976;;;
ELET6;30/09/2014;9;2014;ELET;Public utility;Electricity;ELETROBR?S;149248163.8;30486456.32;149248163.8;26648242.18;ELET6;14;1352634;6588824.064;-2738470;-25.17440;58290743.74;30100118;-7356783;149248163.8;1.14000;-2115640.96;-0.13;-0.09;-5.44;43.09;0.67000;38906896.64;10116918.02;28789978.62;1523020.032;;;
ELET6;31/12/2014;12;2014;ELET;Public utility;Electricity;ELETROBR?S;144631693.3;30551191.55;144631693.3;19284008.96;ELET6;15;1352634;7423384.576;-1173864;0.57134;56539549.7;30244854;-3031055;144631693.3;1.58000;127309.44;-0.05;-0.04;-2.24;41.8;0.74000;41625709.06;6880947.968;34744761.09;1514422.016;;;
ELET5;31/03/2014;3;2014;ELET;Public utility;Electricity;ELETROBR?S;141469417.5;29327167.49;141469417.5;19701854.21;ELET5;12;1352634;8144159.232;985903;1.17927;61437319.52;29531180;-5264960;141469417.5;1.49000;1214278.144;-0.09;0.03;-3.89;45.42;0.57000;35109025.79;10983998.98;24125026.82;1473980.032;;;
ELET5;30/06/2014;6;2014;ELET;Public utility;Electricity;ELETROBR?S;141799735.3;26848604.16;141799735.3;21800994.82;ELET5;13;1352634;8088485.888;-104624;-1.10612;60937556.51;30724824;-5533499;141799735.3;1.23000;34285.056;-0.09;0;-4.09;45.05;0.58000;35080824.06;10157807.87;24923016.19;1469946.976;;;
ELET5;30/09/2014;9;2014;ELET;Public utility;Electricity;ELETROBR?S;149248163.8;30486456.32;149248163.8;26648242.18;ELET5;14;1352634;6588824.064;-2738470;-25.17440;58290743.74;30100118;-7356783;149248163.8;1.14000;-2115640.96;-0.13;-0.09;-5.44;43.09;0.67000;38906896.64;10116918.02;28789978.62;1523020.032;;;
ELET5;31/12/2014;12;2014;ELET;Public utility;Electricity;ELETROBR?S;144631693.3;30551191.55;144631693.3;19284008.96;ELET5;15;1352634;7423384.576;-1173864;0.57134;56539549.7;30244854;-3031055;144631693.3;1.58000;127309.44;-0.05;-0.04;-2.24;41.8;0.74000;41625709.06;6880947.968;34744761.09;1514422.016;;;
EMBR3;31/03/2014;3;2014;EMBR;Bens industriais;transport material;EMBRAER;23223654.4;13313990.66;23223654.4;6785172.992;EMBR3;12;740465;2928791.04;258701;-0.57399;8235983.968;14407921;974717;23223654.4;1.96000;302818;0.12;0.02;1.32;11.12;0.61000;5018776.096;5138109.952;-119333.856;5753203.2;;;
EMBR3;30/06/2014;6;2014;EMBR;Bens industriais;transport material;EMBRAER;22791149.57;13040294.91;22791149.57;6168970.752;EMBR3;13;740465;3928491.008;319884;0.23650;8304519.792;15096572;1304485;22791149.57;2.11000;484562.016;0.16;0.02;1.76;11.22;0.64000;5313458.8;5061848.832;251609.968;5372845.056;;;
EMBR3;30/09/2014;9;2014;EMBR;Bens industriais;transport material;EMBRAER;25622988.8;14669856.77;25622988.8;7234695.168;EMBR3;14;740465;2827332.096;-24331;-1.07606;9127923.04;14980318;1161518;25622988.8;2.03000;209401.976;0.13;0;1.57;12.33;0.64000;5815975.2;5015652.096;800323.104;6781971.968;;;
EMBR3;31/12/2014;12;2014;EMBR;Bens industriais;transport material;EMBRAER;27653599.23;15434357.76;27653599.23;6781058.048;EMBR3;15;740465;5251296.256;241831;10.93921;9999969.344;14935910;796085;27653599.23;2.28000;483419.936;0.08;0.02;1.08;13.5;0.67000;6662022.096;6437797.76;224224.336;6388910.08;;;
ENBR3;31/03/2014;3;2014;ENBR;Public utility;Electricity;EDP ENERGIAS DO BRASIL S/A;14610029.57;5217838.08;14610029.57;4623371.776;ENBR3;12;476416;2170040.064;99585;1.39993;4667316.864;7375755;385078;14610029.57;1.13000;340030.992;0.08;0.01;0.81;9.8;0.69000;3231165.888;780131.008;2451034.88;22245;;;
ENBR3;30/06/2014;6;2014;ENBR;Public utility;Electricity;EDP ENERGIAS DO BRASIL S/A;13041107.97;3200129.024;13041107.97;3034812.928;ENBR3;13;476416;1837843.968;183622;0.84387;4553034.752;7571176;524094;13041107.97;1.05000;-29221;0.12;0.02;1.1;9.56;0.79000;3593404.032;1562137.984;2031266.048;25543;;;
ENBR3;30/09/2014;9;2014;ENBR;Public utility;Electricity;EDP ENERGIAS DO BRASIL S/A;13095401.47;3307674.88;13095401.47;3511546.88;ENBR3;14;476416;2077510.016;143008;-0.22118;4692497.152;7908514;467710;13095401.47;0.94000;273268;0.1;0.02;0.98;9.85;0.73000;3405513.984;1397732.992;2007780.992;22807;;;
ENBR3;31/12/2014;12;2014;ENBR;Public utility;Electricity;EDP ENERGIAS DO BRASIL S/A;13171799.04;3123619.072;13171799.04;3556357.888;ENBR3;15;476416;2813334.016;317287;1.21867;4891012.992;8898728;743502;13171799.04;0.88000;725757.968;0.15;0.04;1.56;10.27;0.69000;3358465.024;826971.008;2531494.016;0;;;
ENGI11;31/03/2014;3;2014;ENGI;Public utility;Electricity;ENERGISA;6956632.064;2770970.112;6956632.064;1617816.96;ENGI11;12;1245690;772428.032;75205;4.91235;1782761.944;2940608;196467;6956632.064;1.71000;107804;0.11;0.03;0.16;1.43;2.40000;4280056.896;2023034.944;2257021.952;8851;;;
ENGI11;30/06/2014;6;2014;ENGI;Public utility;Electricity;ENERGISA;16519427.07;4248183.04;16519427.07;4960325.12;ENGI11;13;1245690;2206287.104;60774;-0.19189;1843382.016;4422312;230376;16519427.07;0.86000;282085.024;0.12;0.01;0.18;1.48;3.71000;6838107.904;1948717.056;4889390.848;30836;;;
ENGI11;30/09/2014;9;2014;ENGI;Public utility;Electricity;ENERGISA;17339400.19;6687419.904;17339400.19;5893714.944;ENGI11;14;1245690;2411098.112;39400;-0.35170;1775832.064;6145146;188099;17339400.19;1.13000;199163.024;0.11;0.01;0.15;1.43;3.73000;6621243.904;1679712;4941531.904;32499;;;
ENGI11;31/12/2014;12;2014;ENGI;Public utility;Electricity;ENERGISA;18601641.98;7291871.232;18601641.98;6031876.096;ENGI11;15;1245690;2889745.92;105099;1.66749;1882939.008;8279559;280478;18601641.98;1.21000;394554.032;0.15;0.01;0.23;1.51;3.85000;7248050.048;1574606.976;5673443.072;29474;;;
ENGI4;31/03/2014;3;2014;ENGI;Public utility;Electricity;ENERGISA;6956632.064;2770970.112;6956632.064;1617816.96;ENGI4;12;1245690;772428.032;75205;4.91235;1782761.944;2940608;196467;6956632.064;1.71000;107804;0.11;0.03;0.16;1.43;2.40000;4280056.896;2023034.944;2257021.952;8851;;;
ENGI4;30/06/2014;6;2014;ENGI;Public utility;Electricity;ENERGISA;16519427.07;4248183.04;16519427.07;4960325.12;ENGI4;13;1245690;2206287.104;60774;-0.19189;1843382.016;4422312;230376;16519427.07;0.86000;282085.024;0.12;0.01;0.18;1.48;3.71000;6838107.904;1948717.056;4889390.848;30836;;;
ENGI4;30/09/2014;9;2014;ENGI;Public utility;Electricity;ENERGISA;17339400.19;6687419.904;17339400.19;5893714.944;ENGI4;14;1245690;2411098.112;39400;-0.35170;1775832.064;6145146;188099;17339400.19;1.13000;199163.024;0.11;0.01;0.15;1.43;3.73000;6621243.904;1679712;4941531.904;32499;;;
ENGI4;31/12/2014;12;2014;ENGI;Public utility;Electricity;ENERGISA;18601641.98;7291871.232;18601641.98;6031876.096;ENGI4;15;1245690;2889745.92;105099;1.66749;1882939.008;8279559;280478;18601641.98;1.21000;394554.032;0.15;0.01;0.23;1.51;3.85000;7248050.048;1574606.976;5673443.072;29474;;;
ENGI3;31/03/2014;3;2014;ENGI;Public utility;Electricity;ENERGISA;6956632.064;2770970.112;6956632.064;1617816.96;ENGI3;12;1245690;772428.032;75205;4.91235;1782761.944;2940608;196467;6956632.064;1.71000;107804;0.11;0.03;0.16;1.43;2.40000;4280056.896;2023034.944;2257021.952;8851;;;
